Hybrid,Env,Win_YN,moisture,test_weight,root_lodging,stalk_lodging,plant_height,ear_height,silk,pollen,Rain_1,Rain_2,Rain_3,Rain_5,Rain_6,Rain_7,Rain_8,Rain_10,Rain_11,AccPrecip_1,AccPrecip_2,AccPrecip_3,AccPrecip_5,AccPrecip_6,AccPrecip_7,AccPrecip_8,AccPrecip_10,AccPrecip_11,Radn_1,Radn_2,Radn_3,Radn_5,Radn_6,Radn_7,Radn_8,Radn_10,Radn_11,MaxT_1,MaxT_2,MaxT_3,MaxT_5,MaxT_6,MaxT_7,MaxT_8,MaxT_10,MaxT_11,MinT_1,MinT_2,MinT_3,MinT_5,MinT_6,MinT_7,MinT_8,MinT_10,MinT_11,ThermalTime_1,ThermalTime_2,ThermalTime_3,ThermalTime_5,ThermalTime_6,ThermalTime_7,ThermalTime_8,ThermalTime_10,ThermalTime_11,TempStress_1,TempStress_2,TempStress_3,TempStress_5,TempStress_7,TempStress_8,TempStress_10,TempStress_11,latitude,longitude,year,field_location
CG119/CG108,ONH2_2019,N,17.05,507.6658563,3,19,206.5,82.5,52,49,3.148749955,1.707142813,2.884788786,4.447732757,0.559615387,2.381315681,1.591062148,2.963873616,2.693056068,100.7599986,11.94999969,28.24076917,155.5976948,1.398461539,27.51692318,83.67846091,41.8892306,82.50307587,19.66548085,22.32332843,21.1459014,19.53903082,19.21471346,16.24443645,13.80926932,11.15414419,7.415876262,21.25437486,24.3300002,28.12065395,27.65940311,26.58807711,26.0777262,22.19925608,19.8977064,9.549499144,11.33624993,14.43999985,17.94791472,17.45486711,16.31807709,16.95925516,13.13253797,10.95349597,1.834706344,9.515816833,11.92539607,15.12217856,14.69848405,13.62366511,13.69445237,10.64536319,9.344594814,3.453371008,0.985803572,1,1,1,1,0.93986372,0.838029257,0.289255913,42.45221275,-81.881844,2019,ONH2
LH195/PHZ51,WIH1_2016,Y,19.75,840.5319577,0,10.5,263.5,138.5,73.5,74,2.076129018,1.94750002,4.430291291,4.068377178,0.606590927,8.204471101,6.520888551,7.285801826,4.413191112,64.35999957,23.37000024,50.66818307,153.9786358,1.017727305,87.41727302,222.4604529,58.95590957,134.9268184,19.92805462,20.9108026,19.53546339,20.65690042,18.97296773,19.76360502,17.50876714,15.21370917,12.23883056,16.70258062,17.57583312,27.08182728,26.49130857,27.22159082,28.35833875,27.6700069,25.1458901,22.98674642,3.327419363,4.990833327,14.04723809,14.47423798,17.58636334,16.7186736,17.17399145,14.32051147,12.5735533,5.875866612,6.419508974,12.98865398,12.92924289,14.50224274,14.72651534,14.55658067,12.23924581,10.7486024,0.621198161,0.7653869,1,1,1,0.999967803,0.998306277,0.970976554,43.05632525,-89.53194975,2016,WIH1
CG44/CGR01,MIH1_2016,N,14.125,727.5814535,0,3,204.5,111.25,56.75,56,3.213870927,0.372000003,1.277668238,2.072144594,0.204761899,2.382636341,6.277866916,3.129595251,4.115734243,99.62999874,1.860000014,16.77857134,74.4033328,0.614285696,24.34142835,217.3680916,23.88571438,123.5814282,20.04481233,22.69628944,22.57460654,21.19066928,19.62511718,19.41470496,17.43536011,14.16523572,12.41239439,17.74322581,29.20999985,25.57947765,28.1508514,27.23547651,30.32783564,28.27294529,26.6388532,22.50219404,5.299677434,16.33600006,11.90361174,14.70447611,15.74579377,17.52671,16.25511672,15.58650841,10.86825081,6.615827776,14.89908974,11.62365975,13.82943527,13.70908531,16.01583991,14.48649579,13.48265,10.09129455,0.734400922,1,1,1,1,0.999987733,0.99326559,0.936590208,42.41206675,-84.2952625,2016,MIH1
PHW52/PHM49,WIH2_2018,N,24.56666667,749.1418061,9.666666667,2,261,132.1666667,70,68.83333333,3.144193572,1.768571428,3.785071194,5.164846227,1.715952385,3.402224049,3.044948822,9.615599338,3.371772616,97.47000074,12.38,46.28142902,179.8699983,4.560714279,37.70642883,131.4821453,73.47714479,101.7171416,19.25733411,21.12108299,21.47525877,21.2745393,18.31717262,18.53021556,18.66070884,13.62580315,11.37185475,15.52870961,24.66571426,26.09170284,28.23486864,27.86595249,27.65838755,26.70641136,24.92152362,17.96867439,3.195161297,12.95000008,13.88902894,15.13385395,17.40500012,17.0648215,13.77097062,13.5657747,6.887165117,5.289841082,11.57195132,12.6458491,14.08946858,14.71699087,14.50107081,12.89356629,12.23397282,7.279203781,0.580092163,1,1,1,1,0.981419113,0.932006969,0.73866365,43.38075,-89.38645,2018,WIH2
PHP02/PHB47,IAH1_2015,Y,16.7,711.8134344,1,7,246,129,65,64,1.566451638,2.213076954,8.402418557,1.323463692,0.084411761,2.297359398,2.93999255,2.37101191,2.732793763,48.56000078,28.7700004,122.1399999,43.52999979,0.168823523,22.82352863,100.1182349,16.67000003,83.81294001,20.43214903,18.85811498,14.63317728,22.31276759,19.14227258,22.20806523,19.83862588,18.33763158,15.0581957,16.08774191,16.64538457,21.84697853,28.7334183,30.26852911,31.30747052,29.05105531,29.39636272,24.66946357,1.839032284,4.865384661,13.12892854,16.86768962,20.05941139,18.05705196,16.3929614,15.43749916,11.17229855,5.447129731,6.098188577,10.48240964,14.99632473,17.16639266,16.72884186,14.96924927,14.77137221,11.30644361,0.593087559,0.682994502,0.988452545,1,1,0.997626801,1,0.896934674,41.9980952,-93.69336973,2015,IAH1
PHB47/PHN82,MOH1_2017,Y,16.55,731.1212129,0,2,217,93,62.5,60.5,8.937741737,9.40166688,2.512230721,3.318030003,5.035714369,1.794490762,1.996986524,1.220079397,1.67255761,277.0699939,56.41000128,33.26619119,103.9014299,11.93095259,15.87761924,65.30142803,7.334762096,51.25476209,18.72482054,18.08832916,22.62422694,21.00800173,18.77514496,19.93438148,19.70533138,19.36646121,17.34329115,21.92032254,25.32999992,25.47495036,29.30087203,30.46650729,32.25412016,29.92026774,28.22145964,28.04827898,10.06000005,15.27666648,12.99827088,17.39768618,19.78222205,21.21359122,18.70404881,16.33857143,14.9717184,9.612847321,12.76903024,11.94928206,15.49761919,17.12130987,18.67277384,16.20463701,14.48208578,13.92850008,0.915472353,1,1,1,1,1,1,0.999239796,38.89264,-92.2057525,2017,MOH1
PHB47/PHN82,IAH4_2015,N,16.6,733.6955833,0,8,206,98,65,64,1.42451612,4.854615514,2.513668144,6.351127419,5.46999979,2.154687441,1.85099418,0.335758934,4.064770202,44.15999973,63.11000168,35.58999979,218.2399999,10.93999958,20.30812445,58.48687407,2.377500039,125.1143763,19.83997888,19.28772805,16.02270398,20.69822917,17.27718186,21.35831173,20.17303565,19.59360772,15.6142427,15.83032262,16.78769229,22.26164163,27.88725423,29.37999988,31.52784708,28.69895342,30.18404469,25.46833276,2.473548389,5.024615425,13.48280789,16.59868734,20.37374985,19.78628468,17.37298211,16.89515858,12.68514048,5.318693913,6.228847238,10.78291245,14.47529064,16.87687486,17.66054739,15.18141656,15.71210426,12.05907357,0.585391697,0.659230777,0.98994413,1,1,1,1,0.952600636,41.19970961,-91.49362406,2015,IAH4
B73/PHM49,GAH2_2017,N,15.4,734.339176,0,2,221.5,109,55.5,55.5,5.215806507,2.59000005,0.877047008,6.976424555,36.66571527,11.68990473,2.766634194,6.717714339,5.237281131,161.6900017,18.13000035,10.98809533,219.4985743,69.630002,116.6428568,77.55666748,33.5885717,162.3557151,18.59375843,20.97986943,21.98193589,18.54567619,14.33990901,17.7663424,19.78523868,18.86354985,17.57616326,25.93516134,24.17571449,30.47339418,29.31252372,29.52904774,29.72980419,32.72601502,32.10511542,30.76784952,12.17225799,9.938571385,16.15324828,18.06353156,20.43476164,19.51114297,21.20992787,20.86352373,19.95543778,11.90954616,10.38538115,15.45655397,15.75249851,16.98190469,16.63412837,18.90169131,18.47155665,17.41241638,0.999631335,0.985714285,1,1,1,1,1,1,33.727145,-83.29821525,2017,GAH2
B37/H95,WIH1_2019,Y,22.35,691.2184706,0,0,245.835,133.335,80,80,3.104193578,4.990909143,3.989206625,5.063632664,7.174102343,5.657788874,3.979490855,4.117971668,7.043559998,96.23000091,54.90000057,56.46538491,184.9676922,7.656153606,56.9199983,170.6046141,43.34153838,211.8461548,19.32800511,20.47989629,21.14585761,19.94081469,20.4834897,19.00171798,17.70480678,14.70759561,11.13260624,14.4303226,19.6027272,23.71186264,26.54399323,29.1737175,29.51828996,25.99775321,22.10125555,19.22207941,3.044193574,6.375454621,11.90649765,15.02653282,17.46782019,18.4264638,14.78313726,11.24849031,9.42963116,4.974875238,7.497369644,10.75801096,13.26663909,15.42227287,16.03343447,12.80151602,10.12875121,8.730340077,0.520449311,0.882272729,0.994529143,0.999440504,1,0.998245342,0.92932789,0.792629622,43.060857,-89.494068,2019,WIH1
B37/OH43,DEH1_2020,N,24.8125,644.8798022,4.125,5.125,246.375,128.5,62.75,61.375,3.884838689,2.918749928,0.484801506,3.712682555,3.963928495,10.54878945,3.680508849,4.08975176,5.319973187,120.4299994,23.34999943,5.74999997,113.1935704,6.565714155,94.92928366,102.5935729,23.16642891,164.6128593,19.34389959,17.33862388,21.23126246,20.37262205,20.84469896,18.13380163,16.82964191,15.50064315,15.14081803,17.43483888,21.1624999,25.02143811,29.01024665,32.25440507,31.30417669,31.95048154,29.3682824,28.21514964,6.792903194,12.85250008,15.40184434,18.86790491,21.28607132,21.93053571,22.84339264,21.06525136,19.30786859,6.86665098,10.04482466,12.64072343,16.02028347,18.72161765,18.60397455,19.32804006,17.22313801,15.91003144,0.79362904,0.982098209,1,1,1,1,1,1,38.628981,-75.46566025,2020,DEH1
2369/LH123HT,MOH1_2017,Y,16.75,731.1212129,0,3.5,280.5,148.5,65.5,64.5,8.937741737,9.40166688,2.512230721,3.318030003,5.035714369,1.794490762,1.996986524,1.220079397,1.67255761,277.0699939,56.41000128,33.26619119,103.9014299,11.93095259,15.87761924,65.30142803,7.334762096,51.25476209,18.72482054,18.08832916,22.62422694,21.00800173,18.77514496,19.93438148,19.70533138,19.36646121,17.34329115,21.92032254,25.32999992,25.47495036,29.30087203,30.46650729,32.25412016,29.92026774,28.22145964,28.04827898,10.06000005,15.27666648,12.99827088,17.39768618,19.78222205,21.21359122,18.70404881,16.33857143,14.9717184,9.612847321,12.76903024,11.94928206,15.49761919,17.12130987,18.67277384,16.20463701,14.48208578,13.92850008,0.915472353,1,1,1,1,1,1,0.999239796,38.89264,-92.2057525,2017,MOH1
F42/MO17,TXH1-Dry_2018,N,8.9,687.3569149,0,2,231,85,72,71.5,2.442333295,0.87833333,4.91741256,2.91095925,1.112321411,5.987347663,3.094033648,2.445309502,2.573656677,73.26999886,5.269999981,55.2178573,113.3721426,4.449285643,64.36357035,86.72785865,13.67714274,77.357857,13.4988633,14.49154552,13.92485348,19.6618496,19.390827,19.64184359,19.38410293,21.21373351,18.01258323,19.68933331,26.95833333,25.66614373,26.56996845,30.24238085,29.14372996,31.91805433,33.2644762,34.51160554,6.357666679,15.03999996,15.13755815,13.69055459,18.24071415,16.44843436,20.63070323,20.50154739,23.97494014,7.613570572,13.40715604,12.87528071,12.79536137,16.34410207,15.0664779,18.21233438,18.75919739,20.40606275,0.821476194,1,0.991620595,0.99408643,1,1,1,0.999013392,30.546318,-96.4329965,2018,TXH1-Dry
PHP02/PHB47,TXH1_2016,N,13.7,716.9621753,0,2,181.5,59.5,67,66.5,1.633666698,16.13999993,0.99702422,4.719865603,0.129393939,3.277272727,13.06232457,0.703636358,1.017125621,49.01000094,112.9799995,14.5313639,177.3549991,0.33090909,36.05,378.0672674,3.179999969,30.53454577,13.9726292,10.72874144,17.88940951,17.80076093,20.55685321,19.77792414,17.90480363,20.8338604,20.14326093,22.32500016,23.95000022,24.48309256,26.40498513,28.5388636,28.63545455,30.12870319,34.35404525,35.58838723,6.034666632,13.33571414,9.675379644,13.12758779,15.78530267,16.33764454,20.13902853,23.08186362,24.00118421,8.473379033,11.29783551,10.5045992,12.46111665,14.43681279,14.72204148,17.12368238,20.53225114,20.87599038,0.915869048,1,0.972225207,1,1,1,1,1,30.54708625,-96.43393475,2016,TXH1
LH74/PHN82,IAH2_2017,Y,15.3,754.2905471,0,5.5,198.5,93.5,65,64,2.991935476,4.003749907,5.594154361,1.824159742,2.965909053,1.138616173,3.544395797,5.525860929,3.224964342,92.74999976,32.02999926,86.83999968,64.74363607,5.880909015,11.03545466,133.6850016,39.36636487,98.02272796,18.91811151,22.03083944,18.39067038,21.91300981,21.59707026,21.00058551,18.76246256,16.50136756,14.56336975,16.70258062,25.25375009,21.16444029,28.78792803,31.34295403,31.03890899,27.79230679,26.54138994,25.01808603,3.836129038,9.060000002,9.836484062,14.72352594,17.1804546,18.00485339,15.61890002,13.9478747,12.25710857,5.884356407,10.52058178,9.325556586,14.19611432,16.29393371,16.57150033,14.05801276,12.73803514,11.57992501,0.659274195,1,0.882113053,1,1,1,1,0.976890029,42.06582876,-94.72050129,2017,IAH2
PHW52/PHN82,SCH1_2020,N,14.05,731.1212129,4,2.5,102.5,34,60.5,59.5,6.726129055,12.61950016,14.6709951,2.000047064,2.505749965,4.425319405,2.268462711,6.18714998,5.023091868,208.5100007,84.13000107,163.6860008,61.50999924,5.011499929,39.68149965,62.57699943,33.64599986,155.4654979,20.36817608,19.66978326,14.75526058,19.85961082,19.96014466,19.24465486,19.87809105,16.40752662,15.64625104,22.32567731,25.33999968,25.31846332,29.19710574,32.4110003,31.66961065,33.32032281,31.92909988,30.24042268,7.936741977,12.70899997,16.31955663,18.65521183,21.09725013,21.1736526,21.46883008,21.19136654,20.48826235,8.963701593,11.76593586,13.23428606,15.98846211,18.75412521,18.42141037,19.32426,18.56023321,17.40294316,0.984170504,1,0.973950938,1,1,1,1,1,34.62225,-82.736661,2020,SCH1
TX714/TX779,GAH2_2018,Y,21.5,738.2007317,6.5,2,242,137.5,63,62.5,4.849677459,0.472857135,6.389842835,2.50728713,2.625000003,3.795198411,2.499668454,2.828785729,3.724124467,150.3400012,3.309999943,84.90856965,76.95785742,5.387857173,33.84785713,66.14142865,15.06428581,115.4478585,20.49558812,21.88511535,20.33298503,19.15998772,23.51626716,19.70790798,20.02489003,19.42019064,16.00793598,23.5748387,25.80428559,25.09824669,29.4338755,32.57678595,32.30446448,33.95531338,34.12885699,31.99587548,8.787742034,10.57714278,11.20780819,18.18961495,18.46904782,20.57888879,21.25284753,21.08492862,21.01629033,9.717543295,11.3392147,11.23425566,15.89113211,17.53376954,18.44167663,19.31882395,19.47290933,18.49284767,0.993778801,1,1,1,1,1,1,1,33.71560925,-83.30894675,2018,GAH2
TX777/LH195,SCH1_2018,N,19.37,731.1212129,0,2,178.5,100,64,65,5.509375073,3.372500002,5.775327928,7.728127661,4.71095229,3.130603142,3.123485158,2.01328566,5.79306447,176.3000023,26.98000002,97.60999952,245.6735731,5.415714213,31.8442854,83.93428482,10.53785687,179.5849986,18.64772365,19.28692877,21.1730546,18.16318131,18.84742333,19.2548603,19.994513,19.31783344,16.30139442,22.53906247,22.53374982,23.09020479,27.61870045,28.0654766,28.90856809,32.58479132,33.48333298,31.1168664,9.301562469,9.311250091,8.762400081,17.50665347,16.7615475,18.38295894,21.20797915,21.67128537,20.80767273,9.591191253,9.400074843,9.574505228,14.76793775,14.51962258,15.72381397,18.86169653,19.45105318,17.96288574,0.951841518,1,0.982626499,0.991514695,1,1,1,1,34.6223015,-82.7364835,2018,SCH1
CG44/CGR01,ONH2_2015,Y,15.15,774.8855108,0,0,257.5,117.5,72,70.5,1.876451608,4.282666683,1.928005431,1.58261263,10.80264742,1.923208582,3.114388399,4.294901914,2.356388962,58.16999984,64.24000025,23.61999965,57.22470651,21.60529484,21.1552944,115.5017658,31.56294079,72.1164696,18.95380112,18.76709785,21.17743809,22.45418875,20.04103015,18.4543581,18.45373918,15.80078253,13.34539525,11.17387095,14.38466663,23.91200153,26.61279381,30.15176526,27.65053462,26.77986929,25.87464046,20.7920557,2.006774224,5.636000033,13.64950245,15.64688346,19.32647026,18.51812829,16.74694623,15.4972221,11.03054456,3.742938436,5.617129505,11.53065914,13.52353119,16.78542678,15.13421866,13.95153495,13.1846932,9.37660249,0.276970043,0.589690475,0.985132406,1,1,1,0.993019959,0.931831119,42.45408625,-81.8816065,2015,ONH2
B14A/MO17,NYH2_2017,N,22.9,664.8311733,1,18,266,139,76.5,75.5,4.985806354,2.593333337,3.453715005,5.89688957,0.948070192,3.208418109,2.379655727,2.694333021,3.397972982,154.559997,23.34000003,55.2357889,222.9889478,1.763157895,41.81263091,117.7794744,23.637895,104.1910535,18.91896409,18.22902181,21.62310913,19.28169434,21.2024166,18.91678159,16.97406986,13.88043676,9.439494818,16.54903238,19.80111122,22.34881997,25.65461899,27.16105275,25.3148988,23.28803047,24.25146582,18.24460841,5.239677404,10.2422222,10.55939387,15.21770316,15.87359667,14.84504335,11.5614249,11.15398494,7.352427253,6.267898103,8.570747831,9.793885142,12.80097944,13.68904673,12.46138399,10.55155578,10.87663924,7.688896934,0.638917053,1,1,1,1,0.981507475,0.966916282,0.722284214,42.73248125,-76.65275025,2017,NYH2
LH74/PHN82,IAH1_2019,Y,23.45,699.5851746,0,1.5,180,86.5,65,64,8.157187574,0.75333335,7.315577374,1.144389074,0.212857144,0.731688293,3.103679801,5.185721735,4.918979992,261.0300024,4.5200001,87.30642721,32.26642813,0.212857144,8.04857122,121.5035704,46.39999972,147.9399989,18.01904646,22.72114833,18.53868323,20.84617194,19.20093738,21.91428985,16.4832458,14.23349405,11.00878768,22.30999994,27.52999973,24.52617789,31.4481278,28.63047609,29.47870132,27.11002697,25.00731411,20.46577188,10.93062501,14.96333329,14.91684483,20.02766766,18.36452364,16.34071412,15.67686671,13.06746994,9.592819484,10.11779152,13.58137929,12.09039624,17.73903178,15.5681627,15.08353594,13.70818638,12.14295105,9.387875541,0.879263394,1,1,1,1,0.994329881,0.928985237,0.797752907,41.1992562,-91.4941418,2019,IAH1
B37/OH43,DEH1_2019,Y,20.95,699.9069709,0,2,235.25,107.75,60,58.25,4.885483834,0.129999995,2.22754366,2.838879743,7.092619056,13.09007943,2.376059147,7.246095167,5.291338731,151.4499989,1.169999957,29.41999924,87.75142762,13.32785715,117.8107149,70.17642808,38.82285679,163.7607149,18.09422633,22.52754413,19.09832956,21.10549391,16.87992425,18.38683534,17.43790908,14.47643482,15.18822094,17.49129031,20.55777783,23.08374535,28.61102885,30.70333358,31.53571423,31.96636291,30.10673826,28.44137569,7.04516129,9.184444467,14.30050877,18.34149326,20.74333359,21.70119062,22.68293302,22.03347627,19.57253904,6.992168387,8.735510177,11.41430501,15.6056687,17.71122979,18.59296506,19.259015,18.07354239,16.13042035,0.769815656,0.948412699,0.988507504,1,1,1,1,1,38.670675,-75.433225,2019,DEH1
PHW52/PHM49,WIH1_2019,Y,17.7,731.1212129,0,0,247.5,138.335,80,80,3.104193578,4.990909143,3.989206625,5.063632664,7.174102343,5.657788874,3.979490855,4.117971668,7.043559998,96.23000091,54.90000057,56.46538491,184.9676922,7.656153606,56.9199983,170.6046141,43.34153838,211.8461548,19.32800511,20.47989629,21.14585761,19.94081469,20.4834897,19.00171798,17.70480678,14.70759561,11.13260624,14.4303226,19.6027272,23.71186264,26.54399323,29.1737175,29.51828996,25.99775321,22.10125555,19.22207941,3.044193574,6.375454621,11.90649765,15.02653282,17.46782019,18.4264638,14.78313726,11.24849031,9.42963116,4.974875238,7.497369644,10.75801096,13.26663909,15.42227287,16.03343447,12.80151602,10.12875121,8.730340077,0.520449311,0.882272729,0.994529143,0.999440504,1,0.998245342,0.92932789,0.792629622,43.060857,-89.494068,2019,WIH1
B14A/H95,WIH1_2016,N,21.45,777.4598813,0,3.5,247.5,141.5,74.5,74.5,2.076129018,1.94750002,4.430291291,4.068377178,0.606590927,8.204471101,6.520888551,7.285801826,4.413191112,64.35999957,23.37000024,50.66818307,153.9786358,1.017727305,87.41727302,222.4604529,58.95590957,134.9268184,19.92805462,20.9108026,19.53546339,20.65690042,18.97296773,19.76360502,17.50876714,15.21370917,12.23883056,16.70258062,17.57583312,27.08182728,26.49130857,27.22159082,28.35833875,27.6700069,25.1458901,22.98674642,3.327419363,4.990833327,14.04723809,14.47423798,17.58636334,16.7186736,17.17399145,14.32051147,12.5735533,5.875866612,6.419508974,12.98865398,12.92924289,14.50224274,14.72651534,14.55658067,12.23924581,10.7486024,0.621198161,0.7653869,1,1,1,0.999967803,0.998306277,0.970976554,43.05632525,-89.53194975,2016,WIH1
PHP02/PHB47,NEH2_2015,N,12.8,774.2419182,0,1,229,110,90,90,1.358750008,3.755999994,3.031264216,1.286090902,0.286666671,1.657187527,3.751759362,0.157499999,0.616713691,43.48000026,37.55999994,66.29000026,43.49999976,0.860000014,16.57187527,117.6431233,0.944999993,18.99062441,19.53783247,19.98656282,18.8528682,23.65152674,23.21232343,22.7312118,19.62767813,21.61948185,18.20728239,15.03874992,23.15200024,18.66927583,30.14561768,32.37510385,32.60862507,30.36489819,32.31320816,28.31448706,-2.426562488,5.230999994,5.264051067,13.5723423,16.5714581,16.13087479,15.9646131,15.56819047,11.19634675,4.192485347,8.478296732,6.894904354,14.37610508,16.560328,16.47008009,15.3434088,16.05261291,12.83173005,0.519497764,0.97653572,0.809891265,1,1,1,1,0.922021698,41.0514495,-100.7471915,2015,NEH2
PHB47/PHN82,MOH1_2015,N,15,731.1212129,0,0,195,70,73,71,3.914838722,3.002727248,2.7038834,5.646226268,2.268750012,1.183333344,4.736744086,1.740401796,3.666491943,121.3600004,33.02999973,34.41999933,178.8712478,5.868750036,10.6500001,140.2618746,11.88312507,113.6612502,18.81846694,18.88703156,16.92919735,21.70591481,15.72154266,19.94530069,18.47422179,20.12873028,17.02653892,18.28451609,18.00181831,23.77805456,28.93028285,29.85593748,31.76118019,30.42140763,28.58050013,28.43143147,5.857096827,7.500000065,15.21487777,17.6487962,21.67281234,21.45979159,20.28182538,17.09899995,17.28669369,7.068544315,7.302193139,11.97142579,15.39796361,17.76437491,18.61048589,17.380694,14.99182695,15.05317439,0.723283405,0.814935086,1,1,1,1,1,1,38.8965375,-92.20800417,2015,MOH1
